toby,lustre:,we,following,lnet_eq_dequeue_event,fix,was,warning,checkpatchpl,sparse,missing,shared,-,irq,irq_handled,context,handled,to,handler,request,pca953x,have
mihneadb,tracking,place,config_debug_slab,replace,is,cleaner,memory,ux500,code,additional,and,info,for,real,was,useful,bcm:,kzalloc,kmemdup,dont,gpu:
bay,2,documentation,dts,allwinner,device,cubieboard,dt:,device-tree,[media],original,based,physically,-,enables,to,a20,is,and,by,in,binding
masami256,4294877598,needs,kfree,system_call_fastpath+0x16/0x1b,41,variable,null,65,pm_vt_switch_required+0x76/0xb0,=,that,during,[<ffffffff81191cbe>],iattrs,kmemleak_alloc+0x73/0x98,hex,__vfs_setxattr_noperm+0x73/0xd9,soft_cursor,fbcon_event_notify+0x605/0x720,swapper/0,88
jonbither,constant,patchset,build,ecb3500,ath5k:,following,ath5k,fix,openwrt,unmapped,swithing,device,mips,went,bit,an,missing,addresses,example,much,felixs
strakh,/input0,variable:,variable,successfully,assign,447,while,that,ssize_t,=,[media],228,file->f_flags,227,91:,gfp_kernel;,453,cam->input_physname,/drivers/media/video/usbvideo/konicawcc,[cifs],449
mhfan,arch:,support,sure,patch,not,we,memory,remove,fix,rest,for,by,length,bfin_write,free,caused,this,obvious,it,bf54x,will
vishal.agarwal,needs,assumed,calculate,callback,mgmtc,data,connections,connected,makes,fix,variable,user,length,persistent,commands,more,that,registers,during,will,also
guilak,init/versionc:,warning,sparse,int,define,documentation/changes,vmlinuxlds,version_string,to,gitignore,is,and,by,made,silence,arch/x86/kernel/gitignore:,config_kallsyms,used,declaring,ksymoops,defined
nbalandin,regulator:,at24:,supported,convert,cleanup,simpler,at25:,functions,devm_kzalloc,ti,table,devices,sx150x:,make,gpio:,drivers/misc:,devm_,lp397x:,use,add,tca9554
arjun024,is_hex_digit,__usb_find_phy_dev,acpi,null,private_data,/,value,returns,int,hex,of,could,misc:,try_module_get,to,digit,fails,-enodev,is,matching,remove
ecd,asm-sparc64/parporth,set_intr_affinity,following,fix,irq_desc,struct,bucket->irq_info,returns,include,eddie,[dvb]:,e250,[sparc64]:,basically,to,support,output-device=rsc,call,system,and,address
zam,let,overflowing,fix,empty,fixes],balance_dirty_pages_ratelimited_nr,nasty,need,an,list,split,truncating,causes,reiserfs_file_write,use,write,leave,truncation,to,transaction,kernel-doc
weid,ipv6ifstatsoutfragcreates,connections,rfc,pre-fragment,successfully,that,layer,fast,an,26177,2nd:,fragmentationjust,there,time,snmpv2,and,received,df,count,after,max-access
jesse.sung,3,cnt=01,if#=,2,generates,atr=e0,would,variables,dev#=,device,usb-device,alt=,show_min_width/show_min_height,value,hid:,will,entry,#eps=,abs_y,logical/physical,input
jun.j.tian,audio,support,using,data,crash,goldfish,panic,fix,adb,and,64-bit,address,for,goldfish:,when,platform,interrupt,will,in,bit,driver
sujithkv,devres,we,required,configurable,documentation,dt,dts,additional,registration,davinci,create,device,also,move,conversion,make,documentation/devicetree/bindings/gpio/,soc,structure,of,use
williams,timeslice,schedh,user,that,tuning,sysctl-related,tools:,value,move,sched_rr,sched:,separate,/proc/sys/kernel,rt,knob,changing,of,update,those,header,use
linuxaudio,come,callback,quirks,alsa:,more,shorter,fast,checkpatchpl,created,opposed,ebox-44,snd_usb_mixer_vol_tlv,bit,need,keeping,missing,make,snd_ebox44_create_ctl,of,break,as
rogerio.pimentel,read,noted,parallel,fec,was,adjust,imx_v6_v7_defconfig:,that,caused,occur,mx27_3ds:,mx6qsabrelite,fec_mii_timeout,original,claa,usecs_to_jiffies,of,timeout,use,set,running
rongkai.zhan,[akpm@linux-foundationorg:,no_irq;,build,following,acpi,fix],fix,plat_setup,struct,<,=,device,caused,will,rtc:,opened,need,file->private_data,m48t59_private,int,make
ecc,reading,was,device,cardr,will,make,original,based,eric,support:,hotkeys,seagate,asus_acpi,provide,use,-,wlan,disabled,to,asus,support
w-kwok2,documentation,devicetree,balbi@ticom,fix,device,layer,also,compile_test,drvdata,an,phy,tis,make,purpose,clk_disable,soc,reference,glue,keystone,of,gate
philipc,3,read,optimize,conntrack,requires,pns,we,[netfilter]:,firewall,pns-pac,following,fix,user,was,length,eeproms,pns->pac,commands,that,nating,operation
yuzg,3,fields,check:,2,fattr4_word0_acl,environment,nfsv2&3,makes,would,create,nfs4svc_decode_compoundargs,more,caused,that,step,bit,an,make,nvf7d,example,callers
pbruskispam,actual,fix,was,alsa:,bit,structure,input,of,-,set,ctxfi,codes/comments,+12db,and,microphone,in,comments,sdpif,windows,returned,mask
dj,3,renesas,nebula,2,cleanup,prevent,bcddevice,that,device,bdeviceclass,will,also,bit,bmaxpacketsize0,unnecessary,mt352,integer,of,use,could,to
jonas.bonn,needs,even,build,parts,moving,oopses,gta01,fix,registration,as:,alsa:,that,device,also,define,try,down,reported,of,-,set
mitesh.ahuja,even,cleanup,prevent,issued,commands,more,device,immediate,value,hw,structure,fw,of,update,timeout,to,asic-id,ocrdma,is,allow,and
ashishsangwan2,s_lvid_bh,we,2,required,remain,null,punch,fix,variable,backward,while,more,inode,during,orphan,value,will,unnecessary,need,an,list
zdevai,issue,build,2,following,ich6,https://bugzillaredhatcom/show_bugcgi?id=454225,http://wwwintelcom/assets/pdf/datasheet/301473pdf,depends,well:,fix,was,closer,bios,that,registers,alsa:,also,http://wwwintelcom/assets/pdf/datasheet/252516pdf,apply,an,lockup
agoode,aseqdump,issue,non-functional,earlier,suspend/resume,we,reproduce,sound/usb/midi,problem:,midi,loop,would,client_exit,buffer-full,alsa:,128:0,that,registers,cleared,-enomem,will
tomoki.sekiyama.qu,introduced,__clear_irq_vector,anything,loop,null,variable,doing,while,that,many,=,layer,attack,an,make,-econrefused,listening,backlog,listenlsd,getpid;,environments
havard,constant,even,let,we,configurable,cleanup,makes,doing,simplify,more,possibly,hopefully,minimize,will,also,bit,netdev_vdbg,make,purpose,head,altogether
nforrester,introduced,prevent,additional,would,that,mapped,an,make,patched,those,clock/data,include/asm-arm/arch-pxa/regs-ssph,there,merged,and,discarding,pio,these,rejects,cache,allowed
chen-yang.li,support,chipset,for,rt2x00:fix,typo,rt5372,debug,rt2x00:add,recalibration,new,message,vco
superna9999,following,fix,was,silicom:,=,sparse,move,returns,include,vt6656:,dev_num,rts5139:,prism2_disconnected,assignment,header,use,+,to,and,by,correct
dagenaisj,[akpm@linux-foundationorg:,enjoy,stable,printk,doing,many,that,while,restored,irrelevant,an,sometimes,production,pass:,tried,search,support,multi-commands/reset,time,core,bus
plr.vincent,9648984619],action,atapi:,regular,during,force,value,sg6,tejun,horkage,an,make,9892763558],winfast,ata100:,atapi_dmadir=1:,analog,9892786063],9891810884],configured,support
jlbec,mkdir,longer,want,objects,we,subsystem,makes,fix,null,was,empty,while,that,inode,spam,will,faking,an,fail,entry,dentry->d_inode
yuxu,enlarge,device,that,bit,phy,mv_u3d,cannot,of,superspeed,phy_shutdown,gadget:,to,super,store,mv_u3d:,usb,is,burst,maxburst,bits,and
ghackmann,fields,fix,exynos_contig,config_sw_sync,to,support,mapping,map_dma,least,timerfd,gpu:,in,fill,sw_sync:,staging:,offset,implementation,stubs,cross,for,clock_boottime
r.kuntz,addrconf_get_prefix_route,introduced,connected,would,null,successfully,routing,ipv6:,that,rt->rt6i_nfheader_len,an,make,noflags,neighbor,dst,ip6_append_data,contains,calculation,destination,looking,and
gordonfarquharson,subsystem==platform,43cc71eed1250755986da4c0f9898f9a635cb3bf,kernel==ixp4xx-beeper4,nas,an,partition,support,disabling,looking,depmod,bus,and,linux-mtd,correct,detected,after,width,powered,alias,[arm],automatically
guillaume,complex,variable,null,would,=,that,values,sparse,move,an,make,enclosed,style,exit_notify,telling,there,and,closed,pid_t,wants,return;
peter.korsgaard,objects,sitting,2,g_hid:,cleanup,1m,was,configuration,reject,scl/sda,created,will,bit,an,fail,mux,probe/usb_composite_register,>1518,functionfs,controlled,of
cworth,waiting,reverts,assumed,strict,pipe-specific,active,we,initialiazation,defeats,course,actual,vblank,was,fix,revealed,doing,more,that,caused,registers,while
fiodor.f.suietov,deletion,following,fix,during,operation,http://wwwacpicaorg/bugzilla/show_bugcgi?id=474,an,ae_bad_parameter,input,sizeof,update,fixed,there,is,leak,handle,acpica:,and,acpi_ex_resolve_object_to_value,reproduced,have
balrog,guessed,15xx,arch/arm/mach-omap1/clockc:634:,2,documentation,config_omap_reset_clocks:,following,fix,configuration,rom,that,values,registers,whose,warning,omap1_clk_disable_unused:,value,will,also,macros,controlled
anicoara,kmalloc_array,cleanup,redundant,over,fix,or,checkpatchpl,in,void,blank,multiply,kmalloc,line,missing,function,staging:,declaration,else,after,with,ozwpan:
andrey.warkentin,needs,suspend/resume,loop,would,that,bitmaph?,gives,kdb_main,v3,move,make,[jasonwessel@windrivercom:,environments,there,bus,and,esx,correct,these,bitmap_new_disk_sb,failure
jasper,needs,let,fix,eth_p_,many,while,mac80211,obvious,that,value,also,will,move,belongs,separate,causes,mesh,moves,tiny,of,recent
bgilbert,oopsing,build,struct,that,hash_alg,also,will,ensures,union,hash/digest,of,-,break,runtime,cra_u{digesthash},disabled,handler,rather,crypto_hash_type,time,is
jfwang,virtual,we,fix,would,friends,more,kvm_cap_nr_memslots,kvm:,move,causes,ram,of,virtio,standby,to,s390:,is,mapping,remove,and,current
jensmh,fixes,lindent,by,contains,this,patch,ieee1394/raw1394:,ieee1394/ieee1394_transactions:,ieee1394/iso:,ieee1394/dma:
rstonehouse,sfc9120,waiting,refactoring,indicate,serious,we,sfc9100,cooperatively,once,configuration,fix,was,efx_vf_size],more,that,during,will,yields,an,lockup,sometimes
sandeepksinha,we,makes,which_dev,divisions,cpu,comparisons,locks,contents,num_sectors,will,conditions,start_sector,addresses,much,little,guarantees,structure,ordering,protecting,of,search
tmb,[akpm@linux-foundationorg:,noted,mandriva,build,2,382,https://qamandrivacom/show_bugcgi?id=58017,fix,was,bugzilla:,tethering,usb-rndis-lite,more,that,dbrownell@userssourceforgenet:,fixes],hit,split,router,workstation,make
nox,even,mythtv,repeating,remote=4,failing,2,reduced,null,fix,button,more,that,helping,fast,ir-keytable,possibly,lc-power,[media],devinheitmueller,sometimes,crope
hzheng,even,vlan:,vlan,actual,was,that,accelerated,will,make,regression,performed,provides,of,update,header,previously,accessing,use,disabled,to,determine
colleen,configurable,was,once,configuration,sta,length,again,that,peer,hasnt,value,peers,minute,bit,list,make,based,mesh_auth_id,mesh,of,previously
s-jan,read,ti-connectivity,wl12xx:,2,fix,<,that,0:ab8976452301,example,modifying,provide,-r,of,companion,accessing,set,write,16bits,contains,to,availability
stephen.gallimore,waiting,ststih415-powerdown,high,paritcular,action,active,instance,acknowledged,channels,configuration,device,registers,that,on-chip,separate,based,soc,provides,arch_sti,of,accessed
lixi,staging/lustre:,vm_fault_locked,permission,fix,user,xattrs,cpu,assert_spin_locked,will,uniprocessor,missing,walk,changing,of,flag,set,spin_is_locked,is,staging/lustre/llite:,setfacl,remove
zealcook,action,we,clearirqs,presently-unused,set_pageblock_flags,following,2,fix,was,user,unreasonable,that,value,will,bit,need,missing,style,ks8695:,regs-switchc,irq
perceval.anichini,dst:,duplicated,was,fix,also,include,3405:,budget,of,budgetc,to,calculation,dstc,budget-cic,remove,and,tuner,handling,exported,redundant,technotrend
machen,build,rt2x00:,fix,rt3090,caused,move,unable,missing,right,rtlwifi:,bringing,of,header,contains,rfkill,ap,to,time,is,path,and
tatrafford,333mhz,data,rare,makes,fix,that,registers,values,standard,make,writing,v4l:,of,-,use,to,dl_addr,transfers,fails,support,443
tk,known,fix,ensuring,make,s3c,pcmcia:,of,as,enables,to,rather,microdrive,is,ibm,finalisation,request,space,stopped,by,mmc:,cf-cards
harsh,mkdir,generic_write_checks,creating,parent,fix,newly,was,resource,user,that,created,consolidate,net/9p:,bit,an,int,s_isgid,event_enable_func,of,fixed,running
knan-lkml,functional,noted,fix,>copied,while,device,more,clone,mwdma0,much,of,-,appear,use,alan:,as,to,>limitation,dma_mask,masks,yes
mathias.froehlich,cs,pll_out_min,info,secondary,fix,pixel,struct,again,bios,values,that,device,vesa,more,value,also,modes,bit,an,improve,blows
reksio,come,connected,fix,was,turn,quite,sparse,beckhoff,entry,an,down,of,those,fixed,maintainers:,as,built-in,to,excessive,support,fieldbus
sitsofe,took,introduced,creating,parts,failing,cleanup,prevent,optimize_inlining,intel_tv_mode_set,fix,reword,makes,19:56,moving,was,turn,caused,that,pci:,negated,modeset
val,let,fix,configuration,xattrs,update,write,val,held,as,documentation:,acls,removed,is,back,ops,remove,dependency,and,consultant,dependencies,address
rickard.andersson,needs,ab8500_chargalg,we,pull,occurred,makes,secondary,was,mfd:,coordinated,ab8500,that,cpu,cpufreq:,will,make,balance,probed,down,primary,of
rustys,or51211:,corrects,makes,fix,values,range,ranges,tuners,signal,pchdtv,3829:,provide,calculations,3735:,of,recent,use,lgdt330x,appear,as,to
vuhuong,configurable,following,holds,variable,user,struct,that,layer,device,srp,target,an,list,__lock_acquire+0x500/0x1570,make,freeing,[<ffffffff8109125c>],reduce,structure,retry,isert_device->use_frwr
gstreiff,nes_create_cq,delete,issue,we,cleanup,fix,rnics,/,statement,standard,downed,readability,freeing,down,operators,-,use,could,to,tabs,silly
miknix,required,quickstart,alistair,message:,acpi,was,fix,crashing,value,fail,original,of,ck_ref,set,to,omap7xx:,booting,is,buxton,different,and
k-keiichi,netpoll_setup,we,local_mac,null,fix,that,documentation/ja_jp,value,also,will,sometimes,entry,content,reviewed,of,ldp,to,there,pointer,avoids,is
linux.challenge1,warining,declarations,parentheses,checkpatch,fix,a,staging:tidspbridge,const,warning,checkpatchpl,whitespace,unnecessary,minor,blank,line,quoted,declaration,missing,after,be,before
thlin,co-processor,come,needs,extended,process,executed,into,pull,notify_done,data,generates,cop-pid,cleanup,mmu,authorized,assign,device,that,during,rtas,move
a.perevalov,want,anything,step,that,value,modifies,wget-cgroup-out,support,there,wget-cgroup-in,/sys/fs/cgroup/net_cls/wget/net_clsclassid,and,samsungs,https://wwwkernelorg/pub/linux/kernel/v3x/testing/linux-314-rc6tarxz,count,tcp_v4_early_demux,interesting,mount,hooks,after,were
vhtnguyen,dts,consists,additional,fix,device,cpu,support:,soc,/sys/kernel/debug/ppc4xx_ocm/info,fixed,-,component,as,to,apm821xx,support,updates,is,ocmon,and,name
jxiang,calculate,pitch,issue,info,depends,fix,picth[0],length,struct,layer,value,will,fb,bit,y,make,structure,mmp_win,fmt,of,set
fmeng2002,codingstyle],fix,button,while,device,that,em28xx_card_setup,believe,mapped,an,entry,of,set,could,to,support,dvb,and,correct,11976:,note:
radford,from,->shutdown,reverts,requires,callback,fix,null,unadorned,that,device,/,need,signed-off:,regression,->port_probe,device_register,of,thanks,use,attributes,impact:
makienko,fix,more,value,missing,make,success,style,of,as,to,nfc:,path,and,pn533:,by,kvalo:,mmc:,follow,in,cosmetic,failure
wcang,32,high,issue,assumed,introduced,hvr,counterpart,variable,fix,was,64-bit,while,that,during,sparse,[media],boss,an,keeping,will,causes
vinayakm.list,process,[<c010a9e4>],null,unmapped,while,that,mapped,an,get_signal_to_deliver+0x4d4/0x548,reduce,[<c005972c>],[<c0059ef0>],mapcount:-1,vma->vm_ops->fault:,there,[<c001549c>],mm_vmscan_kswapd_wake:,vm_flags:10220051,and,mapping:d9fe0764,regex
sviau,functional,needs,prepare_enable,revision,we,reading,known,cleanup,fix,once,would,occur,need,hw,lms,define,addresses,structure,prepared,of,set
ccano,drm/radeon:,big,additional,fix,cleanups,writeback,minor,machines,endian,atombios,drm/radeon/kms:,non-kms,agd5f:,ih,cleanups/fixes,fixes,commit,message,6xx/7xx,on,r6xx+
zhiguohong,2,we,blkg_rwstat,fix,null,br_port_get_rtnl,struct,dev->priv_flags,while,iff_bridge_port,/,br_handle_frame,value,returns,32bit,bit,make,eric,dereferenced,of,update
ubizjak,compile,fix,was,change_bit,simplify,immediate,set_bit,bit,__put_user_asm,suffix,cleanup:,of,saving,use,regs,ftrace/x86_32:,tested,impact:,as,to,4th
shifty91,issue,fix,kstrto,keucr:,checkpatchpl,style,reported,of,fixed,as,to,pinfo->cardnumber,commented,call,removed,is,braces,and,by,here,c89
alex.chen,vfs:,->dlm_print_one_lock_resource,we,ocfs2_update_entry,parent,resource,ocfs2_write_super_or_backup,inode,warning,cleared,orphan,operation,will,ocfs2_read_inode_block,hit,entry,mv,put,of,set,ocfs2_write_block
magi,following,pwrhold,mfd:,that,device,components:,irq:,provides,signal,tps65912,of,-,contains,10,processor,as,configured,to,communication,detection,output
manio,issue,repeating,am,subsystem,following,was,chipset;,fixup],fix,life:,button,while,device,keycode,also,[media],move,ds2413,an,holding,missing
jeff.chua.linux,issue,timers:,depends,fix,config_numa,more,that,device,len,unable,will,apply,an,im,make,of,left-over,previously,running,set,seems
ctrefzer,would,variable,give,bios,that,during,values,restored,contents,value,outdated,peace,opened,y,an,framebuffer,pending,stupid,tried,latitude,leave
biannm,deal,instance,we,was,etimeout,layer,that,connect,import,will,an,make,of,miss,old,to,context,determine,sure,catched,time
tv,segfault,[netfilter]:,documentation,fix,user,backend,termios,that,target,sched:,little,structure,of,use,to,segfaults,usb,is,space,different,usb-serial:
tikkeri,popped,null,successfully,that,wasnt,an,soc,assume,transaction,nfs,tail,there,core,page_size,and,requets,udc,null-ifed,were,specific,they
nibble.max,build,configuration,that,dvbsky:,operation,[media],will,separate,unbroken],dvb-s2,set,rc5,to,as,keep,support,is,and,dvbsky,by,map
xjq,constant,iis,randconfig,duplicated,rk3xxx,automagically,compile,devicetree,fix,as:,sdk,will,include,an,define,missing,rk3188,rockchip:,&&,||,module_descriptionrockchip
mahesh.rajashekhara,ran,issue,we,data,~13,prevent,sizeofuser_srbcmd,following,fix,was,would,<,element,commands,while,that,offline,i/o,srbcmd,during,days
cm-hiep,transmit-only,registerspcr,high,read,renesas,data,word-,reading,fix,s25fl512sagmfig11,while,occur,will,bit,of,rcar:,set,enables,spansion,to,transmit-receive
eltshanli,needs,2,__init,following,fix,bugs:,kirkwood_timer_init,causes,vmlinuxotext+0x979c:,clock_evt_mode_periodic,5865/1:,reference,of,5863/1:,to,kirkwood_pcie_setup,arch_reset,kirkwood:,kirkwood_find_tclk,is,and
bezaur,monitoring,documentation,beep/alarm,that,signed-off,beep,winbond,update,those,spirakis,leave,as,to,support,is,charles,bits,different,handle,by:,and
g.marco,read,creating,5558:,struct,that,device,5795:,bit,d,define,beause,addresses,raw,get_dvb_firmware,dvb-usb,of,update,use,-,write,could
mansarov,high,let,343-221,mixing,fix,scott,warning,38400,jsm:,major,against,baud,feed-back,of,update,-,set,use,tested,kilau,updates
hanumath.prasad,indicate,data,that,value,addressed,of,set,as,sec_count,to,support,is,ddr,sd/mmc,mmc:,cards,2gib,in,mop500:,6334/1:,non-zero
lnxninja,arch:,data,loop,printk,looping,outputs,element,_start,that,/proc/lockdep,foo_start,also,accounting,an,decode_address,make,sequential,sane,commentary,callers,infinitely
michael.barkowski,addition,guessed,powerpc/mpc832x_rdb:,coalescing,fix,was,that,swapped,83xx:,phy,100mbit/s,addresses,reference,of,rdb,mpc832x,dedicated,+,to,manual,support
nate,kvm:,trip,an,cycle,processes,make,giving,config_xfs_debug,leave,generally,l_tail_lsn,elevator_put,and,least,dave,li_lsn,after,stuck,were,xfs_trans_ail_update,forgets
enrik.berkhan,connected,anything,that,sysv,an,truncated,try,05,anomaly_05000305,truncation,completely,bf,core,bus,and,received,point,i2c,either,stuck,possible
duwe,simplicity,data,land,hwrngd;,fix,null,pool,user,struct,once,secrecy,create,registers,warning,sparse,fuse,an,input,of,previously,set
spang,waiting,recommended,we,gpio-coreh,no_console_suspend,abort,characters,that,during,risk,device,restored,hasnt,value,include,backported,bit,16ms,missing,causes,resume
jacob.w.shin,mce_amd,build,extended,cleanup,relocate,registers,warning,move,readability,future,of,fixed,smp,0xf,support,apic,/sys/devices/system/machinecheck,remove,and,amd,in
sakoman,smsc,http://wwwmail-archivecom/linux-omap@vgerkernelorg/msg28953html,fix,that,summit,will,include,v3,an,makefile,original,missing,gumstix,truncated,provides,smsc911x,of,as,chunks,to,systems
haogangchen,argv[n]v_nmembs,out-of-bound,prevent,following,loop,null,fix,would,[1,that,values,bounded,/,value,returns,sandeen,will,also,nilfs_ioctl_move_blocks,[media],eric
radhesh.fadnis,conv_table,onwards,fix,was,contents,hold,conversion,value,an,compared,omap5430,controlled,of,update,flag,hw-auto,to,as,context,being,there
dynmail1,like,2794/1:,read,fix,friends,that,mach-types,include,an,list,patched,registry,documentation/dontdiff,header,use,as,to,dontdiff,is,handle,and
laurent,revalidate_disk,data,following,mac_floppy_iop,button,m68k,target,an,entry,make,based,of,update,-,use,write,+,enables,filesystem,to,rbd
meyering,let,reading,variable,open_ctree:,null,improved,while,that,arch/um/os-linux/memc,fit,temp,corruption,mallocd,disk-ioc,an,s/kzalloc/kmalloc/,lead,tempdir,dead,maximal,of
kkojima,file,assumed,issue,optimize,objects,web,we,issued,fix,qualify,step,gusa,that,value,4-byte,gives,scheme,major,eh_frame,executable,signal
michal.bachraty,vaibhav,32,active,2,subset,channels,message:,data,dt,variable,alsa,generates,davinci,fix,=,that,active_serializers,/,playback,value,also
kalhan.trisal,[akpm@linux-foundationorg:,like,edited,affairs,ambient,happy,turn,values,quite,will,#ifdef,measurement,based,provides,down,delvare,normal,of,put,compass,-
djohnson,tsc,connections,2615,prevent,loop,variable,would,empty,regular,calibration,get_cramfs_inode,while,that,values,bios,contents,value,wasnt,unable,2045000,ipv6_addr_type
rlove,subsystem,resource,mmap,peripheral,inotify,i/o,that,during,pinned,value,will,processes,ashmem:,ashmem,integrates,provides,share,shared,of,logging,android:
fanchaoting,dr3:,system_call_fastpath+0x16/0x1b,rsi:,c2,unset_pnfs_layoutdriver+0x1d/0x70,rcx:,rmmod,06,bl_msg,pid:,mount,deactivate_locked_super+0x45/0x70,r11:,overflow,stack:,55,trace:,0010:[<ffffffffa04cfe6d>],nfs4_preprocess_stateid_op,0000000002c0c000,0000000000000400
michals,vfs,null,configuration,that,values,dynamically,will,pf-side,feasible,hw,fail,example,provides,indicating,fw,of,update,fixed,running,bit-fields;,considered
stephan.gabert,issue,required,equal,resolved,checkpatch:,characters,=,that,checkpatchpl,style,drivers/bluetooth/kconfig,of,fixed,use,signs,as,removed,#include,remove,and,by
jlopex,null,solve,pointing,radios,try,contains,beaconing,support,github,pointer,carl9170_op_add_interfaces,and,address,ieee80211_bss_info_change_notify,at:,works:,basic,ap-style,listener,after,implementation
nsankar,let,indicate,functionally,am,we,older,following,chipset,would,fix,that,device,pci:,also,will,functionality,mean,make,based,example,bcm5785ht1000
satoru.moriya,know,groups,even,aggressive,high,wed,we,2,-erange,following,reduced,mm:,fix,<,long_max,while,that,more,values,value,will
jcrouse,needs,drm_resource,and/or,actual,mmap,cpu,fit,an,make,pointers],wrappers,use,processor,as,to,support,sure,__arm,is,allow,[airlied:
roel.vannyen,patches],remaining,jonathan,signed-of-by:,coding,roel,functions,remove,and,fix,code,van,cc:,nyen,keucr:,issues,vt6656:,hweight8,puint,staging:,the
bin.gao,tsc,calibration,that,mrst_max3110:,those,core-clock,support,there,and,guid,either,256-4k,socs,or,programming,bus-clock,be,arch/x86/kconfig:,static,always,so
ddaney.cavm,load,selecting,into,build,[ralf@linux-mipsorg:,pushed,coded,2,randomize,arm,/home/ralf/src/linux/linux-mips/arch/mips/include/asm/dma-mappingh:10:0,fix,/home/ralf/src/linux/linux-mips/arch/mips/include/asm/pcih:129,variable,init/init_tasko,include/linux/icmpv6h:4,create,while,statement,mips,/home/ralf/src/linux/linux-mips/arch/mips/include/asm/mach-cavium-octeon/dma-coherenceh:
sara.bird.iar,changes,using,code,staging/goldfish:,styleguide,incorrect,staging/zsmalloc:,adhere,adhereto,comments,staging/asus_oled:,an,up,the,style,existing,formatted,them,staging/frontier:,fixed,odd
ben.c,introduced,=,that,fslqoriq-gpio,device-tree,value,an,phy,controlled,sgygpio-halt,truncation,[drivers/crypto/caam/caamhashko],support,and,address,[drivers/crypto/caam/caamalgko],detected,adressing,gpio@130000,<0x130000,build:
alvin.chen,device,readl&writel,an,based,soc,resume,multifunction,enables,to,support,quark,is,and,current,binding,i2c,has,enabling,intel,shevchenko,exporting
zumeng.chen,vaux2,requires,we,responding,transparent,following,omap3,was,<,more,device,chosen,fit,screen,will,also,phy,need,omap3530evm:,based,right
cpuwolf,want,required,we,fix,similiar,more,arp,modem,download,define,reference,ncm,structure,cannot,easily,of,flag,to,handled,support,usb
aloisio.almeida,family,nxp,nfc:,subsystem,and,pn533:,pn533,device,drivers,entry,driver,maintainers,with,update,add,maintainers:,nfc,documentation/networking/nfctxt,socket
ohmasa.takashi,even,fix,user,fpexc,3900/1:,registers,cleared,value,bit,normalize,0-15,signal,2-4,0-30,of,to,3899/1:,is,and,by,including
keerthimaipb,string,pointer,lines,pr_err,space,following,checkpatch,fix,speakup:,over,name,80,characters,instead,unnecessary,printkkern_err,split,line,quoted,function,staging:
patrakov,2,marked,documentation,following,s16_le,fix,was,mmap,that,also,cx88-alsa,functionality,0719,based,right,-r,-m,documentation/modulestxt,fixed,really,tested
taysom,remapped,suppress,suspend/resume,null,would,that,mapped,an,observed:,unmount,partition,flush,and,cards,structures,mount,after,build:,possible,several,ext4
thibault.lemeur,documentationusb,corrects,documentation,fix,backward,device,audiophile-usbtxt,modes,achieved,little-endianness,capture,thanks,analog,fixed,-,to,usb,[alsa],updates,modules:,hakan
kongjianjun,even,multi-function,build,we,pull,loop,acpi,fix,makes,slot->funcs,length,fix],device,that,pci:,also,split,missing,head,pci_scan_slot,net/hyperv:
chauplac,prints,fix,variable,step,single-line,while,variables,parsing,/,that,revert,move,value,will,split,implementations,triggers,performed,unset,assignment,-r
ashutosh.s,quad,support,usb_otg,patch,for,this,adds,usb_host,arm:,module,imx6q-phytec:,phyflex-imx6,sata,on,gpmi-nand,added,dts:,phytec
pengchen,issue,cnt=01,if#=,2,ad=03o,atr=e0,makes,fix,stable,endianess,dev#=,device,alt=,33,ath3k,mxpwr=100ma,#eps=,info:,ad=83i,little,prodid=e057
cavokz,cleans,build,issue,required,networking,fix,up-to-date,documentation/initrdtxt,also,need,make,s3c2440c,s3c24xx:,pivot_root,of,those,-,use,really,to,qq2440
joelagnel,doing,many,that,during,while,values,an,make,soc,assume,those,runtime,atomic,support,cra_init,time,005s,and,operations,tracers,after
matthias.list,needs,fix,was,resource,mfd:,that,values,mfg_stat,registers,restored,swapped,value,fact,an,content,based,cyttsp,delay,resume,down,averaging
simrw,just,required,passing,would,isl_38xxc,variable,fix,length,adjust,device,potentially,/,prism54,move,unnecessary,eth_zlen,statistics,of,update,increment,to
shardy,unfortunately,am,data,fix,happy,that,ads7828,will,also,pointing,missing,of,update,previously,serial->private,set,to,-enodev,there,rmmod,is
huaxu.wan,market,corrects,introduced,coretemp,info,doing,cpu,ucode,will,microprocessor,missing,based,iwlagn,of,update,iwlwifi:,processor,support,is,nehalem,in
ozaki.ryota,introduced,counterpart,fix,mm:,was,user,cpuacct,outputs,out-of-date,cpu,value,returns,defect,also,bde631a51876:,accounting,original,content,0x060,virtio-mmio:,/sys/devices/system/node/{onlinepossible}
weiny2,required,we,data,was,fix,length,looping,reject,diag_counters,more,device,caused,that,sysfs:,an,ib/mad:,qp0,set,to,agent,signature
msink,w5100,fix,null,was,rewite,conditions,original,production,based,function:,assume,unknown,processor,tested,devplatform_data,there,is,both,full,remove,and
g.esp,initramfs,module-init-tool,build,26288,compile,following,fix,2629-rc8,mtd,need,an,best,makefile,list,-r,tested,break,ide:,as,built-in,to
mlcreech,wed,ubifs:,empty,that,contents,an,eraseblocks,show_stack+0x7c/0x194,order-2,ubifs_jnl_write_data+0x54/0x200,massaged,those,atomic,kernel_thread+0x4c/0x68,time,dumb,[c787dd50],and,actually,mount,afterward
